year,race_name,driver_id,position,points,status,sample_weight,driver_momentum,track_history,season_points,reg_impact,driver_idx,track_idx
2025,Italian Grand Prix,TSU,13,0.0,Finished,1.5,14.0,20.0,8.0,0.0,25,12
2025,Italian Grand Prix,BEA,12,0.0,Finished,1.5,11.8,12.0,15.0,0.0,3,12
2025,Italian Grand Prix,SAI,11,0.0,Finished,1.5,15.4,4.0,13.0,0.0,22,12
2025,Italian Grand Prix,HAD,10,1.0,Finished,1.5,12.6,12.0,36.0,0.0,9,12
2025,Italian Grand Prix,ANT,9,2.0,Finished,1.5,15.4,12.0,60.0,0.0,2,12
2025,Italian Grand Prix,BOR,8,4.0,Finished,1.5,11.2,12.0,14.0,0.0,4,12
2025,Italian Grand Prix,ALB,7,6.0,Finished,1.5,10.2,9.0,64.0,0.0,0,12
2025,Italian Grand Prix,HAM,6,8.0,Finished,1.5,9.4,5.0,105.0,0.0,10,12
2025,Italian Grand Prix,RUS,5,10.0,Finished,1.5,5.4,7.0,192.0,0.0,21,12
2025,Italian Grand Prix,LEC,4,12.0,Finished,1.5,8.6,1.0,154.0,0.0,13,12
2025,Italian Grand Prix,PIA,3,15.0,Finished,1.5,1.6,2.0,313.0,0.0,19,12
2025,Italian Grand Prix,NOR,2,18.0,Finished,1.5,4.6,3.0,275.0,0.0,16,12
2025,Italian Grand Prix,VER,1,25.0,Finished,1.5,7.6,6.0,199.0,0.0,26,12
2025,Italian Grand Prix,COL,17,0.0,Lapped,1.5,16.6,12.0,0.0,0.0,6,12
2025,Italian Grand Prix,STR,18,0.0,Lapped,1.5,9.8,19.0,28.0,0.0,24,12
2025,Italian Grand Prix,ALO,19,0.0,Retired,1.5,9.2,11.0,30.0,0.0,1,12
2025,Italian Grand Prix,OCO,15,0.0,Lapped,1.5,12.8,14.0,28.0,0.0,17,12
2025,Italian Grand Prix,GAS,16,0.0,Lapped,1.5,13.0,15.0,25.0,0.0,8,12
2025,Italian Grand Prix,HUL,20,0.0,Did not start,1.5,10.2,17.0,37.0,0.0,11,12
2025,Azerbaijan Grand Prix,RUS,2,18.0,Finished,1.5,5.4,3.0,202.0,0.0,21,3
2025,Azerbaijan Grand Prix,PIA,20,0.0,Retired,1.5,1.8,1.0,328.0,0.0,19,3
2025,Azerbaijan Grand Prix,COL,19,0.0,Lapped,1.5,17.0,8.0,0.0,0.0,6,3
2025,Azerbaijan Grand Prix,GAS,18,0.0,Lapped,1.5,13.6,12.0,25.0,0.0,8,3
2025,Azerbaijan Grand Prix,STR,17,0.0,Finished,1.5,10.6,19.0,28.0,0.0,24,3
2025,Azerbaijan Grand Prix,HUL,16,0.0,Finished,1.5,12.4,11.0,37.0,0.0,11,3
2025,Azerbaijan Grand Prix,ALO,15,0.0,Finished,1.5,11.6,6.0,30.0,0.0,1,3
2025,Azerbaijan Grand Prix,OCO,14,0.0,Finished,1.5,13.8,15.0,28.0,0.0,17,3
2025,Azerbaijan Grand Prix,ALB,13,0.0,Finished,1.5,8.2,7.0,70.0,0.0,0,3
2025,Azerbaijan Grand Prix,BEA,12,0.0,Finished,1.5,12.0,10.0,15.0,0.0,3,3
2025,Azerbaijan Grand Prix,BOR,11,0.0,Finished,1.5,11.2,12.0,18.0,0.0,4,3
2025,Azerbaijan Grand Prix,HAD,10,1.0,Finished,1.5,12.2,12.0,37.0,0.0,9,3
2025,Azerbaijan Grand Prix,LEC,9,2.0,Finished,1.5,8.8,2.0,166.0,0.0,13,3
2025,Azerbaijan Grand Prix,HAM,8,4.0,Finished,1.5,9.8,9.0,113.0,0.0,10,3
2025,Azerbaijan Grand Prix,NOR,7,6.0,Finished,1.5,4.8,4.0,293.0,0.0,16,3
2025,Azerbaijan Grand Prix,TSU,6,8.0,Finished,1.5,13.4,20.0,8.0,0.0,25,3
2025,Azerbaijan Grand Prix,LAW,5,10.0,Finished,1.5,12.2,12.0,20.0,0.0,12,3
2025,Azerbaijan Grand Prix,ANT,4,12.0,Finished,1.5,13.4,12.0,62.0,0.0,2,3
2025,Azerbaijan Grand Prix,SAI,3,15.0,Finished,1.5,13.6,18.0,13.0,0.0,22,3
2025,Azerbaijan Grand Prix,VER,1,25.0,Finished,1.5,4.2,5.0,224.0,0.0,26,3
2025,Singapore Grand Prix,RUS,1,25.0,Finished,1.5,3.8,4.0,220.0,0.0,21,20
2025,Singapore Grand Prix,VER,2,18.0,Finished,1.5,3.4,2.0,249.0,0.0,26,20
2025,Singapore Grand Prix,NOR,3,15.0,Finished,1.5,6.0,1.0,299.0,0.0,16,20
2025,Singapore Grand Prix,HUL,20,0.0,Lapped,1.5,15.0,9.0,37.0,0.0,11,20
2025,Singapore Grand Prix,BOR,17,0.0,Lapped,1.5,9.8,12.0,18.0,0.0,4,20
2025,Singapore Grand Prix,COL,16,0.0,Lapped,1.5,16.8,11.0,0.0,0.0,6,20
2025,Singapore Grand Prix,OCO,18,0.0,Lapped,1.5,14.0,13.0,28.0,0.0,17,20
2025,Singapore Grand Prix,PIA,4,12.0,Finished,1.5,5.4,3.0,328.0,0.0,19,20
2025,Singapore Grand Prix,ANT,5,10.0,Finished,1.5,11.0,12.0,74.0,0.0,2,20
2025,Singapore Grand Prix,LEC,6,8.0,Finished,1.5,7.8,5.0,168.0,0.0,13,20
2025,Singapore Grand Prix,ALO,7,6.0,Finished,1.5,12.8,8.0,30.0,0.0,1,20
2025,Singapore Grand Prix,HAM,8,4.0,Finished,1.5,10.6,6.0,117.0,0.0,10,20
2025,Singapore Grand Prix,BEA,9,2.0,Finished,1.5,12.2,12.0,15.0,0.0,3,20
2025,Singapore Grand Prix,SAI,10,1.0,Lapped,1.5,11.8,7.0,28.0,0.0,22,20
2025,Singapore Grand Prix,HAD,11,0.0,Lapped,1.5,10.8,12.0,38.0,0.0,9,20
2025,Singapore Grand Prix,TSU,12,0.0,Lapped,1.5,11.6,12.0,16.0,0.0,25,20
2025,Singapore Grand Prix,STR,13,0.0,Lapped,1.5,12.6,14.0,28.0,0.0,24,20
2025,Singapore Grand Prix,ALB,14,0.0,Lapped,1.5,9.2,20.0,70.0,0.0,0,20
2025,Singapore Grand Prix,LAW,15,0.0,Lapped,1.5,9.4,12.0,30.0,0.0,12,20
2025,Singapore Grand Prix,GAS,19,0.0,Lapped,1.5,16.0,17.0,25.0,0.0,8,20
2025,United States Grand Prix,HAD,16,0.0,Finished,1.5,9.0,12.0,38.0,0.0,9,23
2025,United States Grand Prix,VER,1,25.0,Finished,1.5,3.0,3.0,267.0,0.0,26,23
2025,United States Grand Prix,NOR,2,18.0,Finished,1.5,6.2,4.0,314.0,0.0,16,23
2025,United States Grand Prix,LEC,3,15.0,Finished,1.5,8.4,1.0,176.0,0.0,13,23
2025,United States Grand Prix,HAM,4,12.0,Finished,1.5,10.8,20.0,121.0,0.0,10,23
2025,United States Grand Prix,PIA,5,10.0,Finished,1.5,6.0,5.0,340.0,0.0,19,23
2025,United States Grand Prix,RUS,6,8.0,Finished,1.5,3.0,6.0,245.0,0.0,21,23
2025,United States Grand Prix,TSU,7,6.0,Finished,1.5,11.4,14.0,16.0,0.0,25,23
2025,United States Grand Prix,HUL,8,4.0,Finished,1.5,16.6,8.0,37.0,0.0,11,23
2025,United States Grand Prix,BEA,9,2.0,Finished,1.5,11.8,12.0,17.0,0.0,3,23
2025,United States Grand Prix,ALO,10,1.0,Finished,1.5,10.8,13.0,36.0,0.0,1,23
2025,United States Grand Prix,LAW,11,0.0,Finished,1.5,10.8,9.0,30.0,0.0,12,23
2025,United States Grand Prix,STR,12,0.0,Finished,1.5,12.4,15.0,28.0,0.0,24,23
2025,United States Grand Prix,ANT,13,0.0,Finished,1.5,8.8,12.0,84.0,0.0,2,23
2025,United States Grand Prix,ALB,14,0.0,Finished,1.5,10.8,16.0,70.0,0.0,0,23
2025,United States Grand Prix,OCO,15,0.0,Finished,1.5,14.6,18.0,28.0,0.0,17,23
2025,United States Grand Prix,COL,17,0.0,Lapped,1.5,16.2,10.0,0.0,0.0,6,23
2025,United States Grand Prix,BOR,18,0.0,Lapped,1.5,11.4,12.0,18.0,0.0,4,23
2025,United States Grand Prix,GAS,19,0.0,Lapped,1.5,17.8,12.0,25.0,0.0,8,23
2025,United States Grand Prix,SAI,20,0.0,Retired,1.5,10.2,2.0,29.0,0.0,22,23
2025,Mexico City Grand Prix,NOR,1,25.0,Finished,1.5,6.4,2.0,332.0,0.0,16,15
2025,Mexico City Grand Prix,LEC,2,18.0,Finished,1.5,8.2,3.0,191.0,0.0,13,15
2025,Mexico City Grand Prix,VER,3,15.0,Finished,1.5,1.4,6.0,292.0,0.0,26,15
2025,Mexico City Grand Prix,BEA,4,12.0,Finished,1.5,9.6,12.0,19.0,0.0,3,15
2025,Mexico City Grand Prix,PIA,5,10.0,Finished,1.5,6.6,8.0,350.0,0.0,19,15
2025,Mexico City Grand Prix,ANT,6,8.0,Finished,1.5,9.4,12.0,84.0,0.0,2,15
2025,Mexico City Grand Prix,RUS,7,6.0,Finished,1.5,3.6,5.0,253.0,0.0,21,15
2025,Mexico City Grand Prix,HAM,8,4.0,Finished,1.5,9.2,4.0,133.0,0.0,10,15
2025,Mexico City Grand Prix,OCO,9,2.0,Finished,1.5,14.4,13.0,28.0,0.0,17,15
2025,Mexico City Grand Prix,BOR,10,1.0,Finished,1.5,13.8,12.0,18.0,0.0,4,15
2025,Mexico City Grand Prix,TSU,11,0.0,Finished,1.5,9.4,20.0,22.0,0.0,25,15
2025,Mexico City Grand Prix,ALB,12,0.0,Lapped,1.5,10.6,19.0,70.0,0.0,0,15
2025,Mexico City Grand Prix,HAD,13,0.0,Lapped,1.5,10.0,12.0,38.0,0.0,9,15
2025,Mexico City Grand Prix,STR,14,0.0,Lapped,1.5,13.4,11.0,28.0,0.0,24,15
2025,Mexico City Grand Prix,GAS,15,0.0,Lapped,1.5,17.8,10.0,25.0,0.0,8,15
2025,Mexico City Grand Prix,COL,16,0.0,Lapped,1.5,16.0,12.0,0.0,0.0,6,15
2025,Mexico City Grand Prix,SAI,17,0.0,Retired,1.5,11.4,1.0,29.0,0.0,22,15
2025,Mexico City Grand Prix,ALO,18,0.0,Retired,1.5,11.8,18.0,37.0,0.0,1,15
2025,Mexico City Grand Prix,HUL,19,0.0,Retired,1.5,15.6,9.0,41.0,0.0,11,15
2025,Mexico City Grand Prix,LAW,20,0.0,Retired,1.5,11.4,16.0,30.0,0.0,12,15
2025,São Paulo Grand Prix,NOR,1,25.0,Finished,1.5,3.0,6.0,357.0,0.0,16,22
2025,São Paulo Grand Prix,ANT,2,18.0,Finished,1.5,7.4,12.0,92.0,0.0,2,22
2025,São Paulo Grand Prix,VER,3,15.0,Finished,1.5,1.6,1.0,307.0,0.0,26,22
2025,São Paulo Grand Prix,RUS,4,12.0,Finished,1.5,4.2,4.0,259.0,0.0,21,22
2025,São Paulo Grand Prix,PIA,5,10.0,Finished,1.5,7.4,8.0,360.0,0.0,19,22
2025,São Paulo Grand Prix,BEA,6,8.0,Finished,1.5,9.2,12.0,31.0,0.0,3,22
2025,São Paulo Grand Prix,LAW,7,6.0,Finished,1.5,13.0,9.0,30.0,0.0,12,22
2025,São Paulo Grand Prix,HAD,8,4.0,Finished,1.5,12.0,12.0,38.0,0.0,9,22
2025,São Paulo Grand Prix,HUL,9,2.0,Finished,1.5,16.6,20.0,41.0,0.0,11,22
2025,São Paulo Grand Prix,GAS,10,1.0,Finished,1.5,17.4,3.0,25.0,0.0,8,22
2025,São Paulo Grand Prix,ALB,11,0.0,Finished,1.5,12.0,18.0,70.0,0.0,0,22
2025,São Paulo Grand Prix,OCO,12,0.0,Finished,1.5,14.2,2.0,30.0,0.0,17,22
2025,São Paulo Grand Prix,SAI,13,0.0,Finished,1.5,12.2,16.0,29.0,0.0,22,22
2025,São Paulo Grand Prix,ALO,14,0.0,Finished,1.5,13.8,14.0,37.0,0.0,1,22
2025,São Paulo Grand Prix,COL,15,0.0,Finished,1.5,17.0,17.0,0.0,0.0,6,22
2025,São Paulo Grand Prix,STR,16,0.0,Finished,1.5,14.8,19.0,28.0,0.0,24,22
2025,São Paulo Grand Prix,TSU,17,0.0,Finished,1.5,9.8,7.0,22.0,0.0,25,22
2025,São Paulo Grand Prix,HAM,18,0.0,Retired,1.5,6.8,10.0,137.0,0.0,10,22
2025,São Paulo Grand Prix,LEC,19,0.0,Retired,1.5,4.8,5.0,209.0,0.0,13,22
2025,São Paulo Grand Prix,BOR,20,0.0,Retired,1.5,12.8,12.0,19.0,0.0,4,22
2025,Las Vegas Grand Prix,LEC,4,12.0,Finished,1.5,7.8,4.0,209.0,0.0,13,14
2025,Las Vegas Grand Prix,VER,1,25.0,Finished,1.5,2.0,5.0,322.0,0.0,26,14
2025,Las Vegas Grand Prix,RUS,2,18.0,Finished,1.5,4.0,1.0,271.0,0.0,21,14
2025,Las Vegas Grand Prix,ANT,3,15.0,Finished,1.5,6.0,12.0,110.0,0.0,2,14
2025,Las Vegas Grand Prix,SAI,5,10.0,Finished,1.5,12.6,3.0,29.0,0.0,22,14
2025,Las Vegas Grand Prix,HAD,6,8.0,Finished,1.5,11.6,12.0,42.0,0.0,9,14
2025,Las Vegas Grand Prix,HUL,7,6.0,Finished,1.5,14.4,8.0,43.0,0.0,11,14
2025,Las Vegas Grand Prix,HAM,8,4.0,Finished,1.5,9.2,2.0,137.0,0.0,10,14
2025,Las Vegas Grand Prix,OCO,9,2.0,Finished,1.5,13.6,17.0,30.0,0.0,17,14
2025,Las Vegas Grand Prix,BEA,10,1.0,Finished,1.5,8.0,12.0,39.0,0.0,3,14
2025,Las Vegas Grand Prix,ALO,11,0.0,Finished,1.5,12.8,11.0,37.0,0.0,1,14
2025,Las Vegas Grand Prix,TSU,12,0.0,Finished,1.5,10.6,9.0,22.0,0.0,25,14
2025,Las Vegas Grand Prix,GAS,13,0.0,Finished,1.5,16.2,20.0,26.0,0.0,8,14
2025,Las Vegas Grand Prix,LAW,14,0.0,Lapped,1.5,11.6,16.0,36.0,0.0,12,14
2025,Las Vegas Grand Prix,COL,15,0.0,Lapped,1.5,16.6,14.0,0.0,0.0,6,14
2025,Las Vegas Grand Prix,ALB,16,0.0,Retired,1.5,12.8,19.0,70.0,0.0,0,14
2025,Las Vegas Grand Prix,BOR,17,0.0,Retired,1.5,15.2,12.0,19.0,0.0,4,14
2025,Las Vegas Grand Prix,STR,18,0.0,Retired,1.5,14.4,15.0,28.0,0.0,24,14
2025,Las Vegas Grand Prix,NOR,19,0.0,Disqualified,1.5,2.8,6.0,382.0,0.0,16,14
2025,Las Vegas Grand Prix,PIA,20,0.0,Disqualified,1.5,7.8,7.0,370.0,0.0,19,14
2025,Qatar Grand Prix,VER,1,25.0,Finished,1.5,2.0,1.0,347.0,0.0,26,18
2025,Qatar Grand Prix,PIA,2,18.0,Finished,1.5,7.8,3.0,370.0,0.0,19,18
2025,Qatar Grand Prix,SAI,3,15.0,Finished,1.5,13.0,6.0,39.0,0.0,22,18
2025,Qatar Grand Prix,NOR,4,12.0,Finished,1.5,5.2,10.0,382.0,0.0,16,18
2025,Qatar Grand Prix,ANT,5,10.0,Finished,1.5,5.8,12.0,125.0,0.0,2,18
2025,Qatar Grand Prix,RUS,6,8.0,Finished,1.5,4.0,4.0,289.0,0.0,21,18
2025,Qatar Grand Prix,ALO,7,6.0,Finished,1.5,12.0,7.0,37.0,0.0,1,18
2025,Qatar Grand Prix,LEC,8,4.0,Finished,1.5,6.8,2.0,221.0,0.0,13,18
2025,Qatar Grand Prix,LAW,9,2.0,Finished,1.5,13.4,14.0,36.0,0.0,12,18
2025,Qatar Grand Prix,TSU,10,1.0,Finished,1.5,11.8,13.0,22.0,0.0,25,18
2025,Qatar Grand Prix,ALB,11,0.0,Finished,1.5,13.4,15.0,70.0,0.0,0,18
2025,Qatar Grand Prix,HAM,12,0.0,Finished,1.5,9.2,12.0,141.0,0.0,10,18
2025,Qatar Grand Prix,BOR,13,0.0,Finished,1.5,16.4,12.0,19.0,0.0,4,18
2025,Qatar Grand Prix,COL,14,0.0,Lapped,1.5,15.8,19.0,0.0,0.0,6,18
2025,Qatar Grand Prix,OCO,15,0.0,Lapped,1.5,12.6,20.0,32.0,0.0,17,18
2025,Qatar Grand Prix,GAS,16,0.0,Lapped,1.5,15.2,5.0,26.0,0.0,8,18
2025,Qatar Grand Prix,STR,17,0.0,Retired,1.5,14.6,18.0,28.0,0.0,24,18
2025,Qatar Grand Prix,HAD,18,0.0,Retired,1.5,10.8,12.0,50.0,0.0,9,18
2025,Qatar Grand Prix,BEA,19,0.0,Retired,1.5,7.6,12.0,40.0,0.0,3,18
2025,Qatar Grand Prix,HUL,20,0.0,Retired,1.5,12.6,16.0,49.0,0.0,11,18
2025,Abu Dhabi Grand Prix,VER,1,25.0,Finished,1.5,1.8,6.0,372.0,0.0,26,0
2025,Abu Dhabi Grand Prix,PIA,2,18.0,Finished,1.5,7.4,10.0,388.0,0.0,19,0
2025,Abu Dhabi Grand Prix,NOR,3,15.0,Finished,1.5,5.4,1.0,394.0,0.0,16,0
2025,Abu Dhabi Grand Prix,LEC,4,12.0,Finished,1.5,7.2,3.0,225.0,0.0,13,0
2025,Abu Dhabi Grand Prix,RUS,5,10.0,Finished,1.5,5.0,5.0,297.0,0.0,21,0
2025,Abu Dhabi Grand Prix,ALO,6,8.0,Finished,1.5,12.0,9.0,43.0,0.0,1,0
2025,Abu Dhabi Grand Prix,OCO,7,6.0,Finished,1.5,12.0,12.0,32.0,0.0,17,0
2025,Abu Dhabi Grand Prix,HAM,8,4.0,Finished,1.5,10.0,4.0,141.0,0.0,10,0
2025,Abu Dhabi Grand Prix,HUL,9,2.0,Finished,1.5,12.6,8.0,49.0,0.0,11,0
2025,Abu Dhabi Grand Prix,STR,10,1.0,Finished,1.5,15.4,14.0,28.0,0.0,24,0
2025,Abu Dhabi Grand Prix,BOR,11,0.0,Finished,1.5,15.6,12.0,19.0,0.0,4,0
2025,Abu Dhabi Grand Prix,BEA,12,0.0,Finished,1.5,9.6,12.0,40.0,0.0,3,0
2025,Abu Dhabi Grand Prix,SAI,13,0.0,Finished,1.5,11.6,2.0,54.0,0.0,22,0
2025,Abu Dhabi Grand Prix,TSU,14,0.0,Finished,1.5,11.4,12.0,23.0,0.0,25,0
2025,Abu Dhabi Grand Prix,ANT,15,0.0,Finished,1.5,5.8,12.0,135.0,0.0,2,0
2025,Abu Dhabi Grand Prix,ALB,16,0.0,Finished,1.5,12.8,11.0,70.0,0.0,0,0
2025,Abu Dhabi Grand Prix,HAD,17,0.0,Lapped,1.5,12.2,12.0,50.0,0.0,9,0
2025,Abu Dhabi Grand Prix,LAW,18,0.0,Lapped,1.5,12.2,17.0,38.0,0.0,12,0
2025,Abu Dhabi Grand Prix,GAS,19,0.0,Lapped,1.5,14.6,7.0,26.0,0.0,8,0
2025,Abu Dhabi Grand Prix,COL,20,0.0,Lapped,1.5,15.4,19.0,0.0,0.0,6,0
2026,Australian Grand Prix,RUS,1,25.0,Finished,3.0,4.8,10.0,0.0,1.0,21,1
2026,Australian Grand Prix,ANT,2,18.0,Finished,3.0,6.2,4.0,0.0,1.0,2,1
2026,Australian Grand Prix,LEC,3,15.0,Finished,3.0,7.4,5.0,0.0,1.0,13,1
2026,Australian Grand Prix,HAM,4,12.0,Finished,3.0,10.8,14.0,0.0,1.0,10,1
2026,Australian Grand Prix,NOR,5,10.0,Finished,3.0,5.6,2.0,0.0,1.0,16,1
2026,Australian Grand Prix,VER,6,8.0,Finished,3.0,1.8,10.5,0.0,1.0,26,1
2026,Australian Grand Prix,BEA,7,6.0,Lapped,3.0,10.2,14.0,0.0,1.0,3,1
2026,Australian Grand Prix,LIN,8,4.0,Lapped,3.0,12.0,12.0,0.0,1.0,14,1
2026,Australian Grand Prix,BOR,9,2.0,Lapped,3.0,14.2,16.0,0.0,1.0,4,1
2026,Australian Grand Prix,GAS,10,1.0,Lapped,3.0,14.6,12.0,0.0,1.0,8,1
2026,Australian Grand Prix,OCO,11,0.0,Lapped,3.0,10.4,14.5,0.0,1.0,17,1
2026,Australian Grand Prix,ALB,12,0.0,Lapped,3.0,13.2,8.0,0.0,1.0,0,1
2026,Australian Grand Prix,LAW,13,0.0,Lapped,3.0,13.6,15.0,0.0,1.0,12,1
2026,Australian Grand Prix,COL,14,0.0,Lapped,3.0,16.0,12.0,0.0,1.0,6,1
2026,Australian Grand Prix,SAI,15,0.0,Lapped,3.0,10.2,9.5,0.0,1.0,22,1
2026,Australian Grand Prix,PER,16,0.0,Lapped,3.0,15.0,5.0,0.0,1.0,18,1
2026,Australian Grand Prix,STR,17,0.0,Lapped,3.0,15.0,6.0,0.0,1.0,24,1
2026,Australian Grand Prix,ALO,18,0.0,Retired,3.0,11.2,12.5,0.0,1.0,1,1
2026,Australian Grand Prix,BOT,19,0.0,Retired,3.0,14.8,14.0,0.0,1.0,5,1
2026,Australian Grand Prix,HAD,20,0.0,Retired,3.0,12.4,20.0,0.0,1.0,9,1
2026,Australian Grand Prix,PIA,21,0.0,Did not start,3.0,6.8,6.5,0.0,1.0,19,1
2026,Australian Grand Prix,HUL,22,0.0,Did not start,3.0,12.8,8.0,0.0,1.0,11,1
2026,Chinese Grand Prix,ANT,1,25.0,Finished,3.0,5.4,6.0,18.0,1.0,2,8
2026,Chinese Grand Prix,RUS,2,18.0,Finished,3.0,3.6,4.5,25.0,1.0,21,8
2026,Chinese Grand Prix,HAM,3,15.0,Finished,3.0,10.0,14.0,12.0,1.0,10,8
2026,Chinese Grand Prix,LEC,4,12.0,Finished,3.0,7.6,11.0,15.0,1.0,13,8
2026,Chinese Grand Prix,BEA,5,10.0,Finished,3.0,10.8,8.0,6.0,1.0,3,8
2026,Chinese Grand Prix,GAS,6,8.0,Finished,3.0,13.6,16.5,1.0,1.0,8,8
2026,Chinese Grand Prix,LAW,7,6.0,Finished,3.0,12.2,12.0,0.0,1.0,12,8
2026,Chinese Grand Prix,HAD,8,4.0,Finished,3.0,13.8,11.0,0.0,1.0,9,8
2026,Chinese Grand Prix,SAI,9,2.0,Lapped,3.0,9.8,7.5,0.0,1.0,22,8
2026,Chinese Grand Prix,COL,10,1.0,Lapped,3.0,15.6,12.0,0.0,1.0,6,8
2026,Chinese Grand Prix,HUL,11,0.0,Lapped,3.0,13.4,12.5,0.0,1.0,11,8
2026,Chinese Grand Prix,LIN,12,0.0,Lapped,3.0,8.0,12.0,4.0,1.0,14,8
2026,Chinese Grand Prix,BOT,13,0.0,Lapped,3.0,15.8,20.0,0.0,1.0,5,8
2026,Chinese Grand Prix,OCO,14,0.0,Lapped,3.0,10.8,8.0,0.0,1.0,17,8
2026,Chinese Grand Prix,PER,15,0.0,Lapped,3.0,14.8,3.0,0.0,1.0,18,8
2026,Chinese Grand Prix,VER,16,0.0,Retired,3.0,2.4,2.5,8.0,1.0,26,8
2026,Chinese Grand Prix,ALO,17,0.0,Retired,3.0,11.2,12.0,0.0,1.0,1,8
2026,Chinese Grand Prix,STR,18,0.0,Retired,3.0,15.6,12.0,0.0,1.0,24,8
2026,Chinese Grand Prix,PIA,19,0.0,Did not start,3.0,10.0,4.5,0.0,1.0,19,8
2026,Chinese Grand Prix,NOR,20,0.0,Did not start,3.0,6.4,2.0,10.0,1.0,16,8
2026,Chinese Grand Prix,BOR,21,0.0,Did not start,3.0,14.0,14.0,2.0,1.0,4,8
2026,Chinese Grand Prix,ALB,22,0.0,Did not start,3.0,13.2,9.5,0.0,1.0,0,8
2026,Japanese Grand Prix,ANT,1,25.0,Finished,3.0,5.2,6.0,43.0,1.0,2,13
2026,Japanese Grand Prix,PIA,2,18.0,Finished,3.0,12.8,5.5,0.0,1.0,19,13
2026,Japanese Grand Prix,LEC,3,15.0,Finished,3.0,4.6,4.0,27.0,1.0,13,13
2026,Japanese Grand Prix,RUS,4,12.0,Finished,3.0,3.2,6.0,43.0,1.0,21,13
2026,Japanese Grand Prix,NOR,5,10.0,Finished,3.0,10.2,3.5,10.0,1.0,16,13
2026,Japanese Grand Prix,HAM,6,8.0,Finished,3.0,7.0,8.0,27.0,1.0,10,13
2026,Japanese Grand Prix,GAS,7,6.0,Finished,3.0,12.8,14.5,9.0,1.0,8,13
2026,Japanese Grand Prix,VER,8,4.0,Finished,3.0,5.0,1.0,8.0,1.0,26,13
2026,Japanese Grand Prix,LAW,9,2.0,Finished,3.0,12.2,17.0,6.0,1.0,12,13
2026,Japanese Grand Prix,OCO,10,1.0,Finished,3.0,11.2,16.5,0.0,1.0,17,13
2026,Japanese Grand Prix,HUL,11,0.0,Finished,3.0,13.8,13.5,0.0,1.0,11,13
2026,Japanese Grand Prix,HAD,12,0.0,Finished,3.0,13.8,8.0,4.0,1.0,9,13
2026,Japanese Grand Prix,BOR,13,0.0,Finished,3.0,14.2,19.0,2.0,1.0,4,13
2026,Japanese Grand Prix,LIN,14,0.0,Finished,3.0,10.0,12.0,4.0,1.0,14,13
2026,Japanese Grand Prix,SAI,15,0.0,Finished,3.0,9.0,8.5,2.0,1.0,22,13
2026,Japanese Grand Prix,COL,16,0.0,Finished,3.0,14.6,12.0,1.0,1.0,6,13
2026,Japanese Grand Prix,PER,17,0.0,Finished,3.0,15.6,2.0,0.0,1.0,18,13
2026,Japanese Grand Prix,ALO,18,0.0,Lapped,3.0,11.8,8.5,0.0,1.0,1,13
2026,Japanese Grand Prix,BOT,19,0.0,Lapped,3.0,15.8,14.0,0.0,1.0,5,13
2026,Japanese Grand Prix,ALB,20,0.0,Lapped,3.0,15.4,14.5,0.0,1.0,0,13
2026,Japanese Grand Prix,STR,21,0.0,Retired,3.0,16.0,16.0,0.0,1.0,24,13
2026,Japanese Grand Prix,BEA,22,0.0,Retired,3.0,10.6,10.0,16.0,1.0,3,13
